isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	MSTRG.15017	MSTRG.15017.2	g5720	g5720.t1	sense	intergenic	6931	same_strand	downstream
1	MSTRG.59248	MSTRG.59248.1	g21199	g21199.t1	sense	intergenic	4513	same_strand	upstream
1	MSTRG.9991	MSTRG.9991.1	g3474	g3474.t1	sense	intergenic	32869	same_strand	downstream
1	MSTRG.62472	MSTRG.62472.1	g22347	g22347.t1	antisense	intergenic	2051	divergent	upstream
1	MSTRG.62075	MSTRG.62075.1	g22213	g22213.t1	antisense	intergenic	12955	divergent	upstream
0	MSTRG.62075	MSTRG.62075.1	g22212	g22212.t1	antisense	intergenic	13618	divergent	upstream
1	MSTRG.36758	MSTRG.36758.1	g13403	g13403.t1	antisense	intergenic	5484	divergent	upstream
1	MSTRG.36743	MSTRG.36743.1	g13401	g13401.t1	antisense	intergenic	12139	divergent	upstream
0	MSTRG.36743	MSTRG.36743.1	g13400	g13400.t1	sense	intergenic	13800	same_strand	downstream
0	MSTRG.36743	MSTRG.36743.1	g13401	g13401.t2	antisense	intergenic	12412	divergent	upstream
0	MSTRG.36743	MSTRG.36743.1	g13398	g13398.t1	sense	intergenic	19913	same_strand	downstream
0	MSTRG.36743	MSTRG.36743.1	g13399	g13399.t1	sense	intergenic	19913	same_strand	downstream
1	MSTRG.31330	MSTRG.31330.1	g11645	g11645.t1	antisense	intergenic	57827	convergent	downstream
0	MSTRG.31330	MSTRG.31330.1	g11644	g11644.t1	antisense	intergenic	58998	convergent	downstream
1	MSTRG.16851	MSTRG.16851.1	g6404	g6404.t1	sense	intergenic	179	same_strand	upstream
0	MSTRG.16851	MSTRG.16851.1	g6403	g6403.t1	antisense	intergenic	8278	divergent	upstream
1	MSTRG.20248	MSTRG.20248.1	g7724	g7724.t1	antisense	genic	0	nested	intronic
0	MSTRG.20248	MSTRG.20248.1	g7724	g7724.t2	antisense	intergenic	3818	convergent	downstream
1	MSTRG.3822	MSTRG.3822.1	g1404	g1404.t1	antisense	intergenic	10226	divergent	upstream
0	MSTRG.3822	MSTRG.3822.1	g1406	g1406.t1	sense	intergenic	19410	same_strand	downstream
0	MSTRG.3822	MSTRG.3822.1	g1405	g1405.t1	sense	intergenic	16951	same_strand	downstream
1	MSTRG.20949	MSTRG.20949.3	g7902	g7902.t1	antisense	intergenic	12207	divergent	upstream
1	MSTRG.6660	MSTRG.6660.3	g2366	g2366.t1	sense	intergenic	5719	same_strand	downstream
0	MSTRG.6660	MSTRG.6660.3	g2367	g2367.t1	sense	intergenic	7574	same_strand	downstream
1	MSTRG.38510	MSTRG.38510.1	g13980	g13980.t1	antisense	intergenic	4301	divergent	upstream
1	MSTRG.30350	MSTRG.30350.1	g11230	g11230.t2	sense	genic	0	nested	intronic
1	MSTRG.34581	MSTRG.34581.1	g12691	g12691.t1	antisense	intergenic	15	convergent	downstream
0	MSTRG.34581	MSTRG.34581.1	g12690	g12690.t1	antisense	intergenic	6099	divergent	upstream
0	MSTRG.34581	MSTRG.34581.1	g12689	g12689.t1	sense	intergenic	7749	same_strand	downstream
1	MSTRG.61928	MSTRG.61928.1	g22184	g22184.t1	antisense	genic	0	containing	intronic
0	MSTRG.61928	MSTRG.61928.1	g22181	g22181.t1	antisense	intergenic	1529	divergent	upstream
0	MSTRG.61928	MSTRG.61928.1	g22185	g22185.t1	antisense	intergenic	467	convergent	downstream
0	MSTRG.61928	MSTRG.61928.1	g22187	g22187.t2	sense	intergenic	7457	same_strand	upstream
0	MSTRG.61928	MSTRG.61928.1	g22187	g22187.t1	sense	intergenic	7520	same_strand	upstream
0	MSTRG.61928	MSTRG.61928.1	g22188	g22188.t1	antisense	intergenic	7621	convergent	downstream
0	MSTRG.61928	MSTRG.61928.1	g22183	g22183.t1	sense	genic	0	containing	intronic
0	MSTRG.61928	MSTRG.61928.1	g22186	g22186.t1	sense	intergenic	6830	same_strand	upstream
0	MSTRG.61928	MSTRG.61928.1	g22182	g22182.t1	antisense	genic	0	containing	intronic
1	MSTRG.21761	MSTRG.21761.1	g8125	g8125.t1	antisense	intergenic	3506	divergent	upstream
0	MSTRG.21761	MSTRG.21761.1	g8124	g8124.t1	sense	intergenic	5650	same_strand	upstream
0	MSTRG.21761	MSTRG.21761.1	g8123	g8123.t1	sense	intergenic	6181	same_strand	upstream
0	MSTRG.21761	MSTRG.21761.1	g8122	g8122.t1	antisense	intergenic	8006	convergent	downstream
1	MSTRG.41708	MSTRG.41708.2	g15084	g15084.t1	sense	intergenic	5895	same_strand	upstream
0	MSTRG.41708	MSTRG.41708.2	g15085	g15085.t1	sense	intergenic	8848	same_strand	downstream
1	MSTRG.51225	MSTRG.51225.4	g18544	g18544.t1	sense	intergenic	1457	same_strand	downstream
0	MSTRG.51225	MSTRG.51225.4	g18543	g18543.t1	sense	intergenic	4464	same_strand	downstream
1	MSTRG.40546	MSTRG.40546.19	g14730	g14730.t1	antisense	genic	0	nested	exonic
0	MSTRG.40546	MSTRG.40546.19	g14729	g14729.t1	antisense	intergenic	9318	divergent	upstream
0	MSTRG.40546	MSTRG.40546.19	g14730	g14730.t2	antisense	genic	0	nested	exonic
1	MSTRG.30267	MSTRG.30267.1	g11204	g11204.t1	sense	intergenic	218	same_strand	upstream
0	MSTRG.30267	MSTRG.30267.1	g11203	g11203.t1	sense	intergenic	6713	same_strand	downstream
1	MSTRG.15248	MSTRG.15248.3	g5836	g5836.t1	antisense	intergenic	11	convergent	downstream
0	MSTRG.15248	MSTRG.15248.3	g5835	g5835.t1	sense	intergenic	8094	same_strand	downstream
0	MSTRG.15248	MSTRG.15248.3	g5835	g5835.t2	sense	intergenic	8094	same_strand	downstream
1	MSTRG.21631	MSTRG.21631.1	g8089	g8089.t1	sense	intergenic	69291	same_strand	downstream
1	MSTRG.43367	MSTRG.43367.11	g15583	g15583.t1	antisense	intergenic	2763	convergent	downstream
0	MSTRG.43367	MSTRG.43367.11	g15582	g15582.t1	sense	intergenic	7739	same_strand	downstream
0	MSTRG.43367	MSTRG.43367.11	g15583	g15583.t2	antisense	intergenic	2763	convergent	downstream
0	MSTRG.43367	MSTRG.43367.11	g15582	g15582.t2	sense	intergenic	7739	same_strand	downstream
1	MSTRG.31835	MSTRG.31835.10	g11732	g11732.t1	sense	intergenic	16731	same_strand	downstream
1	MSTRG.40069	MSTRG.40069.1	g14548	g14548.t1	sense	genic	0	nested	intronic
0	MSTRG.40069	MSTRG.40069.1	g14548	g14548.t2	sense	genic	0	nested	intronic
1	MSTRG.36528	MSTRG.36528.1	g13335	g13335.t1	antisense	intergenic	9287	divergent	upstream
0	MSTRG.36528	MSTRG.36528.1	g13336	g13336.t1	antisense	intergenic	9319	convergent	downstream
1	MSTRG.67880	MSTRG.67880.1	g24589	g24589.t1	sense	intergenic	2116	same_strand	upstream
1	MSTRG.66842	MSTRG.66842.1	g24116	g24116.t1	antisense	genic	0	containing	exonic
0	MSTRG.66842	MSTRG.66842.1	g24114	g24114.t1	sense	intergenic	8581	same_strand	downstream
0	MSTRG.66842	MSTRG.66842.1	g24118	g24118.t1	sense	intergenic	5394	same_strand	upstream
0	MSTRG.66842	MSTRG.66842.1	g24115	g24115.t2	antisense	intergenic	7483	divergent	upstream
0	MSTRG.66842	MSTRG.66842.1	g24114	g24114.t3	sense	genic	0	nested	intronic
0	MSTRG.66842	MSTRG.66842.1	g24117	g24117.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.66842	MSTRG.66842.1	g24114	g24114.t2	sense	intergenic	9108	same_strand	downstream
0	MSTRG.66842	MSTRG.66842.1	g24115	g24115.t1	antisense	intergenic	7122	divergent	upstream
1	MSTRG.5054	MSTRG.5054.1	g1820	g1820.t1	antisense	intergenic	7409	convergent	downstream
1	MSTRG.50754	MSTRG.50754.3	g18420	g18420.t2	sense	genic	0	nested	intronic
1	MSTRG.51306	MSTRG.51306.1	g18563	g18563.t1	sense	genic	0	containing	intronic
0	MSTRG.51306	MSTRG.51306.1	g18565	g18565.t1	antisense	genic	0	containing	intronic
0	MSTRG.51306	MSTRG.51306.1	g18564	g18564.t1	antisense	genic	0	containing	intronic
1	MSTRG.52175	MSTRG.52175.1	g18775	g18775.t1	sense	intergenic	1199	same_strand	downstream
0	MSTRG.52175	MSTRG.52175.1	g18776	g18776.t1	antisense	intergenic	5469	divergent	upstream
0	MSTRG.52175	MSTRG.52175.1	g18774	g18774.t1	antisense	intergenic	8463	convergent	downstream
1	MSTRG.23689	MSTRG.23689.1	g8762	g8762.t1	sense	genic	0	nested	intronic
0	MSTRG.23689	MSTRG.23689.1	g8761	g8761.t1	antisense	intergenic	1423	divergent	upstream
1	MSTRG.39129	MSTRG.39129.1	g14220	g14220.t1	antisense	intergenic	43687	convergent	downstream
0	MSTRG.39129	MSTRG.39129.1	g14219	g14219.t1	antisense	intergenic	46891	divergent	upstream
1	MSTRG.22630	MSTRG.22630.1	g8345	g8345.t1	sense	intergenic	11032	same_strand	downstream
1	MSTRG.17977	MSTRG.17977.7	g6893	g6893.t1	sense	intergenic	16243	same_strand	upstream
1	MSTRG.57983	MSTRG.57983.1	g20757	g20757.t1	sense	intergenic	75278	same_strand	downstream
1	MSTRG.38485	MSTRG.38485.1	g13975	g13975.t1	sense	intergenic	3189	same_strand	downstream
0	MSTRG.38485	MSTRG.38485.1	g13974	g13974.t1	sense	intergenic	8038	same_strand	upstream
1	MSTRG.27411	MSTRG.27411.1	g10145	g10145.t1	sense	intergenic	5494	same_strand	downstream
1	MSTRG.40850	MSTRG.40850.1	g14831	g14831.t1	antisense	intergenic	29798	convergent	downstream
1	MSTRG.38027	MSTRG.38027.1	g13844	g13844.t1	antisense	intergenic	38931	divergent	upstream
1	MSTRG.9679	MSTRG.9679.1	g3409	g3409.t1	sense	intergenic	17476	same_strand	upstream
1	MSTRG.63979	MSTRG.63979.35	g22907	g22907.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.63979	MSTRG.63979.35	g22908	g22908.t1	sense	intergenic	4540	same_strand	upstream
0	MSTRG.63979	MSTRG.63979.35	g22909	g22909.t1	antisense	intergenic	7014	convergent	downstream
1	MSTRG.18688	MSTRG.18688.1	g7199	g7199.t1	antisense	intergenic	17362	convergent	downstream
1	MSTRG.20949	MSTRG.20949.1	g7902	g7902.t1	antisense	intergenic	12183	divergent	upstream
1	MSTRG.1776	MSTRG.1776.1	g646	g646.t1	antisense	intergenic	27414	divergent	upstream
0	MSTRG.1776	MSTRG.1776.1	g645	g645.t1	antisense	intergenic	29943	convergent	downstream
1	MSTRG.11587	MSTRG.11587.3	g4069	g4069.t1	antisense	intergenic	52042	convergent	downstream
1	MSTRG.5693	MSTRG.5693.2	g2061	g2061.t1	sense	intergenic	1587	same_strand	downstream
0	MSTRG.5693	MSTRG.5693.2	g2062	g2062.t2	sense	intergenic	9612	same_strand	downstream
1	MSTRG.46019	MSTRG.46019.1	g16652	g16652.t1	sense	intergenic	2940	same_strand	downstream
1	MSTRG.37805	MSTRG.37805.1	g13788	g13788.t1	sense	intergenic	27544	same_strand	upstream
1	MSTRG.3820	MSTRG.3820.5	g1403	g1403.t1	sense	intergenic	8914	same_strand	downstream
1	MSTRG.48996	MSTRG.48996.1	g17759	g17759.t1	sense	intergenic	405	same_strand	upstream
0	MSTRG.48996	MSTRG.48996.1	g17758	g17758.t1	antisense	intergenic	1665	divergent	upstream
1	MSTRG.43052	MSTRG.43052.1	g15465	g15465.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.43052	MSTRG.43052.1	g15464	g15464.t1	sense	intergenic	953	same_strand	downstream
0	MSTRG.43052	MSTRG.43052.1	g15463	g15463.t1	antisense	intergenic	5526	divergent	upstream
1	MSTRG.44078	MSTRG.44078.2	g15833	g15833.t1	sense	intergenic	10172	same_strand	upstream
0	MSTRG.44078	MSTRG.44078.2	g15832	g15832.t1	antisense	intergenic	15415	divergent	upstream
0	MSTRG.44078	MSTRG.44078.2	g15832	g15832.t2	antisense	intergenic	15409	divergent	upstream
1	MSTRG.60432	MSTRG.60432.1	g21636	g21636.t2	antisense	genic	0	overlapping	exonic
0	MSTRG.60432	MSTRG.60432.1	g21636	g21636.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.60432	MSTRG.60432.1	g21634	g21634.t1	antisense	intergenic	8945	convergent	downstream
0	MSTRG.60432	MSTRG.60432.1	g21634	g21634.t2	antisense	intergenic	8945	convergent	downstream
0	MSTRG.60432	MSTRG.60432.1	g21635	g21635.t1	sense	intergenic	5823	same_strand	upstream
1	MSTRG.46888	MSTRG.46888.11	g17002	g17002.t1	sense	genic	0	containing	intronic
0	MSTRG.46888	MSTRG.46888.11	g17001	g17001.t2	antisense	intergenic	9767	divergent	upstream
0	MSTRG.46888	MSTRG.46888.11	g17001	g17001.t1	antisense	intergenic	9767	divergent	upstream
1	MSTRG.29209	MSTRG.29209.2	g10852	g10852.t1	sense	intergenic	2018	same_strand	downstream
0	MSTRG.29209	MSTRG.29209.2	g10851	g10851.t2	sense	intergenic	5819	same_strand	downstream
0	MSTRG.29209	MSTRG.29209.2	g10851	g10851.t3	sense	intergenic	5819	same_strand	downstream
0	MSTRG.29209	MSTRG.29209.2	g10851	g10851.t1	sense	intergenic	5819	same_strand	downstream
1	MSTRG.62587	MSTRG.62587.1	g22369	g22369.t2	sense	intergenic	6975	same_strand	upstream
0	MSTRG.62587	MSTRG.62587.1	g22369	g22369.t1	sense	intergenic	6978	same_strand	upstream
1	MSTRG.2402	MSTRG.2402.1	g848	g848.t1	sense	intergenic	11994	same_strand	downstream
0	MSTRG.2402	MSTRG.2402.1	g849	g849.t1	antisense	intergenic	14314	convergent	downstream
1	MSTRG.24519	MSTRG.24519.2	g9079	g9079.t1	sense	intergenic	16419	same_strand	upstream
0	MSTRG.24519	MSTRG.24519.2	g9078	g9078.t1	antisense	intergenic	19369	divergent	upstream
1	MSTRG.33111	MSTRG.33111.1	g12209	g12209.t1	antisense	genic	0	nested	intronic
0	MSTRG.33111	MSTRG.33111.1	g12208	g12208.t1	sense	intergenic	6064	same_strand	upstream
0	MSTRG.33111	MSTRG.33111.1	g12209	g12209.t2	antisense	genic	0	nested	intronic
1	MSTRG.29865	MSTRG.29865.1	g11078	g11078.t1	antisense	genic	0	containing	intronic
0	MSTRG.29865	MSTRG.29865.1	g11078	g11078.t2	antisense	genic	0	containing	intronic
0	MSTRG.29865	MSTRG.29865.1	g11079	g11079.t1	sense	genic	0	containing	intronic
1	MSTRG.40546	MSTRG.40546.15	g14730	g14730.t1	antisense	genic	0	nested	exonic
0	MSTRG.40546	MSTRG.40546.15	g14729	g14729.t1	antisense	intergenic	6766	divergent	upstream
0	MSTRG.40546	MSTRG.40546.15	g14730	g14730.t2	antisense	genic	0	nested	exonic
1	MSTRG.32683	MSTRG.32683.2	g12018	g12018.t1	sense	intergenic	4288	same_strand	upstream
1	MSTRG.40655	MSTRG.40655.1	g14768	g14768.t1	sense	intergenic	10324	same_strand	downstream
1	MSTRG.37259	MSTRG.37259.3	g13567	g13567.t1	antisense	intergenic	10028	divergent	upstream
1	MSTRG.41125	MSTRG.41125.1	g14926	g14926.t1	antisense	intergenic	14226	divergent	upstream
1	MSTRG.5429	MSTRG.5429.1	g1983	g1983.t1	sense	intergenic	3157	same_strand	upstream
0	MSTRG.5429	MSTRG.5429.1	g1984	g1984.t1	antisense	intergenic	7668	divergent	upstream
0	MSTRG.5429	MSTRG.5429.1	g1985	g1985.t1	antisense	intergenic	9957	divergent	upstream
1	MSTRG.11661	MSTRG.11661.26	g4098	g4098.t1	antisense	intergenic	11061	convergent	downstream
1	MSTRG.39592	MSTRG.39592.1	g14370	g14370.t2	sense	intergenic	5988	same_strand	upstream
0	MSTRG.39592	MSTRG.39592.1	g14370	g14370.t1	sense	intergenic	6024	same_strand	upstream
1	MSTRG.38657	MSTRG.38657.1	g14036	g14036.t1	antisense	genic	0	overlapping	intronic
0	MSTRG.38657	MSTRG.38657.1	g14037	g14037.t1	antisense	intergenic	6103	divergent	upstream
1	MSTRG.59101	MSTRG.59101.1	g21147	g21147.t1	sense	intergenic	30979	same_strand	upstream
0	MSTRG.59101	MSTRG.59101.1	g21148	g21148.t1	antisense	intergenic	34236	divergent	upstream
0	MSTRG.59101	MSTRG.59101.1	g21148	g21148.t2	antisense	intergenic	35291	divergent	upstream
0	MSTRG.59101	MSTRG.59101.1	g21149	g21149.t1	antisense	intergenic	39135	divergent	upstream
1	MSTRG.45548	MSTRG.45548.6	g16496	g16496.t1	antisense	intergenic	1029	divergent	upstream
1	MSTRG.31174	MSTRG.31174.1	g11620	g11620.t1	sense	intergenic	5893	same_strand	upstream
1	MSTRG.2506	MSTRG.2506.1	g886	g886.t1	antisense	intergenic	29223	divergent	upstream
1	MSTRG.4247	MSTRG.4247.1	g1559	g1559.t1	sense	intergenic	2287	same_strand	downstream
0	MSTRG.4247	MSTRG.4247.1	g1560	g1560.t1	sense	intergenic	9358	same_strand	downstream
1	MSTRG.20459	MSTRG.20459.8	g7769	g7769.t1	antisense	intergenic	56954	divergent	upstream
1	MSTRG.29885	MSTRG.29885.1	g11081	g11081.t1	sense	intergenic	6415	same_strand	downstream
1	MSTRG.42728	MSTRG.42728.6	g15347	g15347.t1	antisense	intergenic	13405	divergent	upstream
0	MSTRG.42728	MSTRG.42728.6	g15348	g15348.t1	antisense	intergenic	17272	convergent	downstream
0	MSTRG.42728	MSTRG.42728.6	g15346	g15346.t1	antisense	intergenic	17208	divergent	upstream
1	MSTRG.13898	MSTRG.13898.1	g5147	g5147.t2	sense	intergenic	3878	same_strand	upstream
0	MSTRG.13898	MSTRG.13898.1	g5146	g5146.t1	antisense	intergenic	5703	divergent	upstream
0	MSTRG.13898	MSTRG.13898.1	g5146	g5146.t3	antisense	intergenic	5363	divergent	upstream
0	MSTRG.13898	MSTRG.13898.1	g5146	g5146.t4	antisense	intergenic	5363	divergent	upstream
0	MSTRG.13898	MSTRG.13898.1	g5146	g5146.t2	antisense	intergenic	5703	divergent	upstream
0	MSTRG.13898	MSTRG.13898.1	g5146	g5146.t5	antisense	intergenic	5363	divergent	upstream
1	MSTRG.45167	MSTRG.45167.1	g16334	g16334.t1	antisense	intergenic	208	convergent	downstream
0	MSTRG.45167	MSTRG.45167.1	g16333	g16333.t1	sense	intergenic	7360	same_strand	upstream
1	MSTRG.45377	MSTRG.45377.1	g16441	g16441.t1	sense	intergenic	30204	same_strand	downstream
0	MSTRG.45377	MSTRG.45377.1	g16440	g16440.t1	sense	intergenic	31660	same_strand	upstream
1	MSTRG.46114	MSTRG.46114.1	g16696	g16696.t1	sense	genic	0	nested	intronic
0	MSTRG.46114	MSTRG.46114.1	g16700	g16700.t1	antisense	intergenic	5789	convergent	downstream
0	MSTRG.46114	MSTRG.46114.1	g16701	g16701.t1	antisense	intergenic	8448	divergent	upstream
0	MSTRG.46114	MSTRG.46114.1	g16699	g16699.t1	antisense	intergenic	9147	convergent	downstream
0	MSTRG.46114	MSTRG.46114.1	g16699	g16699.t2	antisense	intergenic	9147	convergent	downstream
1	MSTRG.48212	MSTRG.48212.2	g17472	g17472.t1	antisense	intergenic	8776	divergent	upstream
1	MSTRG.22287	MSTRG.22287.1	g8230	g8230.t2	antisense	genic	0	overlapping	intronic
0	MSTRG.22287	MSTRG.22287.1	g8229	g8229.t1	sense	intergenic	7608	same_strand	downstream
0	MSTRG.22287	MSTRG.22287.1	g8230	g8230.t1	antisense	intergenic	431	convergent	downstream
1	MSTRG.34296	MSTRG.34296.1	g12566	g12566.t1	antisense	genic	0	nested	exonic
0	MSTRG.34296	MSTRG.34296.1	g12568	g12568.t1	antisense	intergenic	8109	divergent	upstream
0	MSTRG.34296	MSTRG.34296.1	g12567	g12567.t1	sense	intergenic	5528	same_strand	downstream
1	MSTRG.3901	MSTRG.3901.1	g1445	g1445.t1	antisense	intergenic	766	convergent	downstream
1	MSTRG.33372	MSTRG.33372.1	g12308	g12308.t1	sense	intergenic	15202	same_strand	upstream
1	MSTRG.41447	MSTRG.41447.4	g15020	g15020.t1	sense	intergenic	1991	same_strand	upstream
0	MSTRG.41447	MSTRG.41447.4	g15021	g15021.t1	sense	intergenic	6661	same_strand	upstream
1	MSTRG.12126	MSTRG.12126.1	g4278	g4278.t1	antisense	intergenic	27862	divergent	upstream
1	MSTRG.4157	MSTRG.4157.7	g1526	g1526.t1	sense	intergenic	11323	same_strand	downstream
0	MSTRG.4157	MSTRG.4157.7	g1524	g1524.t1	sense	intergenic	15775	same_strand	upstream
0	MSTRG.4157	MSTRG.4157.7	g1525	g1525.t1	sense	intergenic	11820	same_strand	upstream
1	MSTRG.60406	MSTRG.60406.1	g21628	g21628.t2	sense	intergenic	905	same_strand	downstream
0	MSTRG.60406	MSTRG.60406.1	g21627	g21627.t1	antisense	intergenic	1164	convergent	downstream
0	MSTRG.60406	MSTRG.60406.1	g21628	g21628.t3	sense	intergenic	905	same_strand	downstream
0	MSTRG.60406	MSTRG.60406.1	g21628	g21628.t1	sense	intergenic	905	same_strand	downstream
1	MSTRG.51634	MSTRG.51634.1	g18639	g18639.t1	sense	intergenic	14833	same_strand	downstream
1	MSTRG.52771	MSTRG.52771.1	g18996	g18996.t1	antisense	intergenic	1302	convergent	downstream
0	MSTRG.52771	MSTRG.52771.1	g18997	g18997.t1	antisense	intergenic	5999	convergent	downstream
1	MSTRG.66210	MSTRG.66210.1	g23840	g23840.t1	antisense	genic	0	nested	intronic
0	MSTRG.66210	MSTRG.66210.1	g23841	g23841.t1	sense	intergenic	9704	same_strand	downstream
0	MSTRG.66210	MSTRG.66210.1	g23841	g23841.t2	sense	intergenic	9704	same_strand	downstream
1	MSTRG.10230	MSTRG.10230.1	g3540	g3540.t1	sense	genic	0	containing	intronic
0	MSTRG.10230	MSTRG.10230.1	g3542	g3542.t1	antisense	intergenic	5138	divergent	upstream
0	MSTRG.10230	MSTRG.10230.1	g3539	g3539.t1	sense	genic	0	containing	intronic
0	MSTRG.10230	MSTRG.10230.1	g3541	g3541.t1	sense	genic	0	containing	intronic
0	MSTRG.10230	MSTRG.10230.1	g3538	g3538.t1	antisense	intergenic	1020	convergent	downstream
1	MSTRG.66709	MSTRG.66709.2	g24052	g24052.t1	antisense	intergenic	13244	divergent	upstream
1	MSTRG.7434	MSTRG.7434.1	g2646	g2646.t1	sense	intergenic	19542	same_strand	downstream
1	MSTRG.66652	MSTRG.66652.4	g24039	g24039.t2	sense	genic	0	nested	intronic
0	MSTRG.66652	MSTRG.66652.4	g24040	g24040.t1	antisense	intergenic	4512	convergent	downstream
1	MSTRG.59248	MSTRG.59248.3	g21199	g21199.t1	sense	intergenic	5838	same_strand	upstream
1	MSTRG.45525	MSTRG.45525.1	g16488	g16488.t1	antisense	intergenic	11764	convergent	downstream
1	MSTRG.47159	MSTRG.47159.1	g17100	g17100.t1	antisense	intergenic	8083	convergent	downstream
1	MSTRG.35104	MSTRG.35104.3	g12870	g12870.t2	antisense	genic	0	nested	intronic
0	MSTRG.35104	MSTRG.35104.3	g12871	g12871.t2	sense	intergenic	1893	same_strand	downstream
0	MSTRG.35104	MSTRG.35104.3	g12871	g12871.t1	sense	intergenic	1893	same_strand	downstream
0	MSTRG.35104	MSTRG.35104.3	g12870	g12870.t1	antisense	genic	0	nested	intronic
1	MSTRG.1730	MSTRG.1730.2	g627	g627.t1	sense	genic	0	nested	intronic
0	MSTRG.1730	MSTRG.1730.2	g627	g627.t3	sense	genic	0	nested	intronic
0	MSTRG.1730	MSTRG.1730.2	g627	g627.t2	sense	genic	0	nested	intronic
0	MSTRG.1730	MSTRG.1730.2	g628	g628.t1	antisense	intergenic	7600	convergent	downstream
1	MSTRG.2219	MSTRG.2219.4	g791	g791.t1	sense	intergenic	16788	same_strand	downstream
1	MSTRG.4590	MSTRG.4590.1	g1664	g1664.t1	sense	intergenic	8966	same_strand	upstream
1	MSTRG.15867	MSTRG.15867.1	g6061	g6061.t1	antisense	intergenic	16168	divergent	upstream
1	MSTRG.51174	MSTRG.51174.1	g18520	g18520.t1	sense	genic	0	containing	intronic
1	MSTRG.17974	MSTRG.17974.1	g6893	g6893.t1	antisense	intergenic	736	convergent	downstream
1	MSTRG.34925	MSTRG.34925.4	g12796	g12796.t1	sense	intergenic	2414	same_strand	downstream
1	MSTRG.67517	MSTRG.67517.2	g24407	g24407.t1	antisense	intergenic	11275	convergent	downstream
0	MSTRG.67517	MSTRG.67517.2	g24408	g24408.t1	antisense	intergenic	16802	divergent	upstream
1	MSTRG.42451	MSTRG.42451.1	g15262	g15262.t1	sense	intergenic	18347	same_strand	upstream
1	MSTRG.13171	MSTRG.13171.1	g4796	g4796.t1	antisense	intergenic	2608	convergent	downstream
1	MSTRG.61203	MSTRG.61203.1	g21915	g21915.t1	sense	intergenic	5953	same_strand	downstream
1	MSTRG.18347	MSTRG.18347.1	g7061	g7061.t1	antisense	intergenic	9145	divergent	upstream
1	MSTRG.11601	MSTRG.11601.2	g4070	g4070.t1	sense	intergenic	13997	same_strand	downstream
0	MSTRG.11601	MSTRG.11601.2	g4069	g4069.t1	sense	intergenic	17275	same_strand	upstream
1	MSTRG.1314	MSTRG.1314.2	g477	g477.t1	sense	intergenic	6854	same_strand	downstream
1	MSTRG.53386	MSTRG.53386.1	g19201	g19201.t1	antisense	intergenic	23314	divergent	upstream
0	MSTRG.53386	MSTRG.53386.1	g19200	g19200.t1	antisense	intergenic	26157	divergent	upstream
1	MSTRG.60197	MSTRG.60197.1	g21551	g21551.t1	sense	intergenic	12223	same_strand	upstream
0	MSTRG.60197	MSTRG.60197.1	g21552	g21552.t1	sense	intergenic	17815	same_strand	downstream
1	MSTRG.66847	MSTRG.66847.1	g24122	g24122.t1	sense	intergenic	212	same_strand	downstream
