qry_id	len
MSTRG.48295.1	404
MSTRG.48714.1	466
MSTRG.48785.1	499
MSTRG.48730.1	365
MSTRG.48578.1	220
MSTRG.48319.1	597
MSTRG.48520.1	364
MSTRG.48445.1	1514
MSTRG.48677.1	1288
MSTRG.48429.1	327
MSTRG.48420.1	267
MSTRG.48658.4	933
MSTRG.48734.2	666
MSTRG.48759.2	541
MSTRG.48549.1	206
MSTRG.48415.2	777
MSTRG.48306.1	675
MSTRG.48514.1	248
MSTRG.48730.2	387
MSTRG.48551.3	414
MSTRG.48671.1	783
MSTRG.48558.1	298
MSTRG.48735.1	205
MSTRG.48618.1	774
MSTRG.48609.1	299
MSTRG.48679.1	801
MSTRG.48547.1	498
MSTRG.48665.1	501
MSTRG.48560.1	265
MSTRG.48591.1	302
MSTRG.48453.2	291
MSTRG.48350.2	1690
MSTRG.48650.1	994
MSTRG.48290.1	230
MSTRG.48718.1	567
MSTRG.48758.3	222
MSTRG.48473.2	494
MSTRG.48336.1	385
MSTRG.48729.1	218
MSTRG.48760.1	644
MSTRG.49089.1	722
MSTRG.49172.1	1026
MSTRG.49256.3	2325
MSTRG.48992.4	272
MSTRG.49039.1	635
MSTRG.48981.1	342
MSTRG.48867.1	1065
MSTRG.49257.11	289
MSTRG.49257.13	335
MSTRG.49001.1	247
MSTRG.49256.8	593
MSTRG.48775.1	447
MSTRG.49256.6	485
MSTRG.48877.2	371
MSTRG.49256.4	703
MSTRG.49088.1	661
MSTRG.49091.1	247
MSTRG.49231.1	1600
MSTRG.48992.2	430
MSTRG.49260.1	280
MSTRG.49256.1	4072
MSTRG.48860.1	234
MSTRG.49128.1	468
MSTRG.48831.1	215
MSTRG.48993.1	238
MSTRG.49092.1	855
MSTRG.49257.12	619
MSTRG.48996.1	853
MSTRG.49256.7	2872
MSTRG.49257.14	339
MSTRG.48992.3	300
MSTRG.48828.1	582
MSTRG.48989.1	234
MSTRG.49257.1	1057
MSTRG.49014.4	972
MSTRG.48915.1	1037
MSTRG.49012.4	275
MSTRG.49256.11	930
MSTRG.48870.1	639
MSTRG.49012.2	485
MSTRG.48844.1	539
MSTRG.48813.1	517
MSTRG.49154.3	409
MSTRG.49142.1	729
MSTRG.48870.2	1303
MSTRG.49154.2	603
MSTRG.49256.14	770
MSTRG.49092.3	614
MSTRG.48934.15	733
MSTRG.49090.1	666
MSTRG.48992.1	230
MSTRG.48940.1	995
MSTRG.48934.16	1351
MSTRG.48796.1	653
MSTRG.49092.4	457
MSTRG.49014.2	987
MSTRG.49256.15	1441
MSTRG.48866.1	824
MSTRG.49143.1	488
MSTRG.49229.5	1443
MSTRG.48901.1	681
MSTRG.48868.5	1045
MSTRG.48839.1	1142
MSTRG.49092.2	770
MSTRG.49092.5	580
MSTRG.49016.1	354
MSTRG.49256.12	531
MSTRG.48877.1	476
MSTRG.49092.7	737
MSTRG.48827.2	585
MSTRG.49259.1	374
MSTRG.49012.3	365
MSTRG.48904.2	827
MSTRG.49092.6	893
MSTRG.48985.1	2024
MSTRG.49130.8	521
MSTRG.49314.1	450
MSTRG.49329.1	363
MSTRG.49366.1	434
MSTRG.49331.2	285
MSTRG.49305.3	333
MSTRG.49327.1	671
MSTRG.49406.1	418
MSTRG.49305.1	346
MSTRG.49328.1	235
MSTRG.49313.1	483
MSTRG.49283.1	427
MSTRG.49331.1	404
MSTRG.49330.1	421
MSTRG.49323.1	348
MSTRG.49305.2	300
MSTRG.49286.1	451
MSTRG.49435.2	719
MSTRG.49530.3	451
MSTRG.49422.14	399
MSTRG.49483.2	309
MSTRG.49422.20	518
MSTRG.49558.13	742
MSTRG.49516.1	250
MSTRG.49558.24	1227
MSTRG.49422.13	845
MSTRG.49440.1	216
MSTRG.49558.26	256
MSTRG.49514.1	207
MSTRG.49558.25	1215
MSTRG.49483.1	237
MSTRG.49558.22	644
MSTRG.49530.2	520
MSTRG.49513.5	585
MSTRG.49435.3	332
MSTRG.49422.16	323
MSTRG.49441.1	227
MSTRG.49620.1	302
MSTRG.49601.1	806
MSTRG.49785.1	226
MSTRG.49810.1	397
MSTRG.49668.1	444
MSTRG.49652.1	432
MSTRG.49772.1	952
MSTRG.49805.1	748
MSTRG.49629.1	225
MSTRG.49762.1	250
MSTRG.49661.1	497
MSTRG.49764.2	1791
MSTRG.49724.1	778
MSTRG.49674.1	508
MSTRG.49677.1	301
MSTRG.49752.1	225
MSTRG.49646.1	579
MSTRG.49663.2	325
MSTRG.49624.1	306
MSTRG.49655.1	402
MSTRG.49799.4	1040
MSTRG.49839.1	336
MSTRG.49601.2	309
MSTRG.49776.1	356
MSTRG.49698.1	250
MSTRG.49720.1	894
MSTRG.49663.1	216
MSTRG.50156.1	269
MSTRG.50361.1	477
MSTRG.50033.1	673
MSTRG.50197.1	655
MSTRG.49993.1	465
MSTRG.49886.1	275
MSTRG.50090.2	260
MSTRG.50006.1	631
MSTRG.50198.1	276
MSTRG.50242.1	847
MSTRG.49947.1	209
MSTRG.50140.1	788
MSTRG.49910.1	228
MSTRG.49961.1	718
MSTRG.50127.1	541
MSTRG.50243.1	391
MSTRG.49978.1	387
MSTRG.50154.1	218
MSTRG.50313.4	389
MSTRG.50314.1	233
MSTRG.50412.8	563
MSTRG.49905.2	444
MSTRG.50220.2	842
MSTRG.50401.1	454
MSTRG.50294.1	989
MSTRG.50448.1	1154
MSTRG.50372.1	432
MSTRG.49981.1	379
MSTRG.50313.1	367
MSTRG.49909.2	325
MSTRG.50366.1	478
MSTRG.49898.1	511
MSTRG.50307.1	331
MSTRG.50313.2	469
MSTRG.50265.1	656
MSTRG.49954.1	401
MSTRG.49935.1	2508
MSTRG.49904.1	739
MSTRG.49905.3	439
MSTRG.49901.1	398
MSTRG.50402.1	266
MSTRG.50399.1	587
MSTRG.50001.1	942
MSTRG.49931.1	552
MSTRG.50313.3	298
MSTRG.49981.2	570
MSTRG.50151.1	383
MSTRG.50394.1	275
MSTRG.50033.2	673
MSTRG.50052.1	523
MSTRG.49958.1	233
MSTRG.50422.1	447
MSTRG.49970.1	923
MSTRG.50058.1	203
MSTRG.50177.1	279
MSTRG.50178.1	215
MSTRG.49992.1	266
MSTRG.50089.3	429
MSTRG.49909.1	248
MSTRG.50004.1	439
MSTRG.49892.2	318
MSTRG.50242.3	1041
MSTRG.49908.1	427
MSTRG.50447.1	1541
MSTRG.49909.3	221
MSTRG.49993.2	294
MSTRG.50308.1	299
MSTRG.50289.1	1426
MSTRG.50228.1	844
MSTRG.49917.1	297
MSTRG.50447.2	1126
MSTRG.50395.1	447
MSTRG.49905.1	320
MSTRG.49996.1	762
MSTRG.50286.3	1262
MSTRG.49958.2	230
MSTRG.50810.1	426
MSTRG.50788.4	1304
MSTRG.50790.1	1473
MSTRG.50488.2	337
MSTRG.50754.2	220
MSTRG.50596.3	288
MSTRG.50508.2	820
MSTRG.50750.1	243
MSTRG.50788.2	302
MSTRG.50652.1	296
MSTRG.50510.1	1252
MSTRG.50811.1	287
MSTRG.50752.1	334
MSTRG.50801.1	1083
MSTRG.50622.1	256
MSTRG.50734.1	576
MSTRG.50773.3	322
MSTRG.50772.1	313
MSTRG.50606.1	221
MSTRG.50788.3	1295
MSTRG.50488.1	303
MSTRG.50597.1	243
MSTRG.50471.1	734
MSTRG.50562.1	420
MSTRG.50567.1	882
MSTRG.50754.3	211
MSTRG.50773.2	828
MSTRG.50788.5	883
MSTRG.50780.5	393
MSTRG.50792.1	480
MSTRG.50498.1	860
MSTRG.50788.1	2097
MSTRG.50785.1	206
MSTRG.50813.1	567
MSTRG.50754.1	589
MSTRG.50609.1	248
MSTRG.50487.1	310
MSTRG.50675.1	540
MSTRG.50773.1	437
MSTRG.51225.3	1014
MSTRG.50944.1	1158
MSTRG.50872.3	263
MSTRG.51240.1	582
MSTRG.51227.1	556
MSTRG.51029.1	302
MSTRG.51035.1	216
MSTRG.51190.3	857
MSTRG.51042.1	250
MSTRG.51243.1	779
MSTRG.51051.1	586
MSTRG.50865.2	618
MSTRG.50857.1	231
MSTRG.51240.2	216
MSTRG.50959.1	249
MSTRG.51287.1	215
MSTRG.50926.1	359
MSTRG.51179.1	759
MSTRG.51046.1	251
MSTRG.51046.2	251
MSTRG.51225.5	1090
MSTRG.51077.2	395
MSTRG.51225.2	755
MSTRG.50881.1	226
MSTRG.50857.2	537
MSTRG.50920.1	346
MSTRG.50857.3	415
MSTRG.51047.1	429
MSTRG.50868.2	707
MSTRG.51306.1	484
MSTRG.50956.1	761
MSTRG.50990.1	290
MSTRG.50895.1	372
MSTRG.51228.1	687
MSTRG.51225.4	709
MSTRG.50900.1	325
MSTRG.51190.1	912
MSTRG.51275.1	331
MSTRG.51023.1	313
MSTRG.51285.1	507
MSTRG.50981.1	948
MSTRG.51041.1	229
MSTRG.51174.1	414
MSTRG.50973.2	1076
MSTRG.51190.2	760
MSTRG.50913.1	389
MSTRG.51039.1	208
MSTRG.50900.2	322
MSTRG.51240.3	373
MSTRG.50872.2	254
MSTRG.51132.1	441
MSTRG.51049.1	229
MSTRG.50818.1	256
MSTRG.51240.4	327
MSTRG.50865.3	642
MSTRG.51240.5	202
MSTRG.50829.1	484
MSTRG.51046.3	251
MSTRG.51225.1	629
MSTRG.50944.2	785
MSTRG.51040.1	229
MSTRG.51264.1	375
MSTRG.51208.1	752
MSTRG.50868.1	396
MSTRG.50872.1	252
MSTRG.51456.1	1766
MSTRG.51709.1	396
MSTRG.51518.1	726
MSTRG.51355.1	237
MSTRG.51542.1	815
MSTRG.51685.1	413
MSTRG.51483.1	636
MSTRG.51697.6	358
MSTRG.51390.2	374
MSTRG.51623.1	221
MSTRG.51635.1	216
MSTRG.51626.1	354
MSTRG.51559.1	242
MSTRG.51389.2	556
MSTRG.51560.1	929
MSTRG.51460.3	1549
MSTRG.51492.1	650
MSTRG.51460.5	896
MSTRG.51720.1	226
MSTRG.51403.1	2189
MSTRG.51631.1	246
MSTRG.51709.2	509
MSTRG.51492.2	628
MSTRG.51681.15	894
MSTRG.51492.3	628
MSTRG.51603.1	245
MSTRG.51567.1	640
MSTRG.51416.1	307
MSTRG.51567.2	1304
MSTRG.51482.1	1097
MSTRG.51573.1	1247
MSTRG.51637.1	461
MSTRG.51557.1	382
MSTRG.51545.9	1124
MSTRG.51664.1	210
MSTRG.51634.1	284
MSTRG.51602.1	211
MSTRG.51580.1	1020
MSTRG.51338.1	293
MSTRG.51460.4	966
MSTRG.51686.1	411
MSTRG.51715.1	651
MSTRG.51365.1	1024
MSTRG.51369.1	777
MSTRG.51573.2	590
MSTRG.51583.1	492
MSTRG.51681.28	516
MSTRG.51711.1	661
MSTRG.51460.6	1477
MSTRG.51723.16	229
MSTRG.51545.5	1014
MSTRG.51523.1	216
MSTRG.51484.1	919
MSTRG.51697.5	267
MSTRG.51612.1	378
MSTRG.51510.1	369
MSTRG.51433.2	541
MSTRG.51545.11	771
MSTRG.51492.4	616
MSTRG.51524.1	327
MSTRG.51433.1	1172
MSTRG.51545.2	1014
MSTRG.51767.1	285
MSTRG.51960.1	691
MSTRG.51977.1	313
MSTRG.51895.12	543
MSTRG.51922.1	231
MSTRG.51975.1	566
MSTRG.52174.1	249
MSTRG.52085.1	330
MSTRG.51864.1	335
MSTRG.51971.3	381
MSTRG.51868.1	885
MSTRG.51856.11	475
MSTRG.52251.2	1033
MSTRG.51790.7	1432
MSTRG.52215.1	225
MSTRG.52350.1	794
MSTRG.51791.17	1684
MSTRG.52298.1	503
MSTRG.52150.1	219
MSTRG.51764.1	497
MSTRG.52100.1	217
MSTRG.52107.1	508
MSTRG.51985.5	315
MSTRG.52242.1	303
MSTRG.51791.6	1873
MSTRG.51760.1	509
MSTRG.51917.1	269
MSTRG.51857.1	3530
MSTRG.51894.1	343
MSTRG.51811.1	545
MSTRG.52251.3	581
MSTRG.51974.1	263
MSTRG.52121.1	361
MSTRG.52062.1	865
MSTRG.51895.11	2732
MSTRG.52306.2	1043
MSTRG.51867.1	424
MSTRG.51972.1	225
MSTRG.52175.1	305
MSTRG.51857.2	661
MSTRG.51761.1	290
MSTRG.52148.1	678
MSTRG.52088.1	264
MSTRG.52252.1	906
MSTRG.52252.2	599
MSTRG.51924.1	454
MSTRG.51884.1	872
MSTRG.51882.1	216
MSTRG.51901.1	371
MSTRG.52271.1	339
MSTRG.51856.8	686
MSTRG.51973.1	651
MSTRG.52093.1	743
MSTRG.52171.1	882
MSTRG.52218.1	770
MSTRG.52153.1	515
MSTRG.51804.1	223
MSTRG.51879.1	229
MSTRG.51804.2	306
MSTRG.51782.1	1189
MSTRG.52107.2	281
MSTRG.51901.2	252
MSTRG.51861.1	901
MSTRG.51883.1	753
MSTRG.52230.1	518
MSTRG.51792.1	3255
MSTRG.52109.1	1069
MSTRG.51822.1	740
MSTRG.51896.1	246
MSTRG.51856.9	413
MSTRG.52219.1	919
MSTRG.52149.1	470
MSTRG.51913.1	224
MSTRG.52317.1	870
MSTRG.52001.1	585
MSTRG.51834.1	312
MSTRG.52105.1	216
MSTRG.51765.1	981
MSTRG.52200.1	608
MSTRG.52251.1	496
MSTRG.52134.1	219
MSTRG.52738.1	402
MSTRG.52638.1	284
MSTRG.53668.1	441
MSTRG.52404.2	263
MSTRG.53536.2	509
MSTRG.52743.1	356
MSTRG.53113.2	286
MSTRG.53087.2	911
MSTRG.53397.3	348
MSTRG.53490.1	497
MSTRG.52668.1	244
MSTRG.52633.3	403
MSTRG.52957.1	1622
MSTRG.52658.1	1009
MSTRG.53246.1	204
MSTRG.52555.2	570
MSTRG.53477.1	690
MSTRG.53363.1	342
MSTRG.53016.1	262
MSTRG.53695.1	655
MSTRG.52529.1	952
MSTRG.53686.1	577
MSTRG.53521.1	334
MSTRG.53310.2	441
MSTRG.52521.1	471
MSTRG.53132.1	622
MSTRG.53498.1	441
MSTRG.52850.1	1480
MSTRG.53462.1	696
MSTRG.53118.2	1251
MSTRG.52636.1	343
MSTRG.53306.1	233
MSTRG.53679.1	578
MSTRG.53086.1	325
MSTRG.52474.6	545
MSTRG.53236.2	659
MSTRG.53144.1	274
MSTRG.53419.1	521
MSTRG.53030.1	626
MSTRG.53386.1	240
MSTRG.52676.1	619
MSTRG.53483.4	706
MSTRG.53687.1	809
MSTRG.52877.1	511
MSTRG.53120.2	401
MSTRG.53180.1	1284
MSTRG.52573.1	532
MSTRG.52614.1	848
MSTRG.53492.1	537
MSTRG.52630.1	362
MSTRG.53167.1	309
MSTRG.53160.1	810
MSTRG.53380.1	546
MSTRG.53483.2	731
MSTRG.52404.1	422
MSTRG.53776.2	488
MSTRG.53236.1	1356
MSTRG.53483.3	709
MSTRG.53262.1	584
MSTRG.52805.1	411
MSTRG.53505.1	707
MSTRG.53670.1	285
MSTRG.52924.1	232
MSTRG.53425.1	376
MSTRG.53624.1	1661
MSTRG.53303.1	204
MSTRG.53243.1	962
MSTRG.53683.1	267
MSTRG.53277.2	489
MSTRG.52988.6	1821
MSTRG.52688.1	645
MSTRG.52807.1	629
MSTRG.52730.1	216
MSTRG.53060.1	733
MSTRG.52434.1	540
MSTRG.53560.1	555
MSTRG.53751.1	759
MSTRG.52633.1	600
MSTRG.53072.2	444
MSTRG.53682.2	287
MSTRG.53135.1	356
MSTRG.52637.2	359
MSTRG.52799.1	294
MSTRG.53471.1	453
MSTRG.53565.1	710
MSTRG.53685.1	579
MSTRG.53503.1	727
MSTRG.53489.1	219
MSTRG.53669.1	425
MSTRG.53300.1	614
MSTRG.53324.1	604
MSTRG.52671.1	636
MSTRG.53118.4	1303
MSTRG.53278.1	438
MSTRG.52989.2	984
MSTRG.52887.1	304
MSTRG.53449.1	237
MSTRG.53601.1	778
MSTRG.52637.1	651
MSTRG.52619.1	732
MSTRG.52633.2	297
MSTRG.52523.3	281
MSTRG.53707.1	515
MSTRG.52634.1	214
MSTRG.53536.1	729
MSTRG.52919.1	1144
MSTRG.53671.1	205
MSTRG.52445.1	476
MSTRG.53379.1	233
MSTRG.53181.1	678
MSTRG.52532.1	334
MSTRG.52827.1	202
MSTRG.53483.5	712
MSTRG.52771.1	317
MSTRG.53258.1	216
MSTRG.53628.1	544
MSTRG.53245.2	215
MSTRG.53115.1	241
MSTRG.53006.1	717
MSTRG.52981.1	694
MSTRG.52988.4	2014
MSTRG.53581.1	224
MSTRG.52565.1	1184
MSTRG.53010.1	1260
MSTRG.53667.1	342
MSTRG.53434.1	546
MSTRG.53212.7	461
MSTRG.53567.3	925
MSTRG.52555.1	594
MSTRG.52759.3	521
MSTRG.52489.1	322
MSTRG.53050.1	327
MSTRG.52494.1	1630
MSTRG.53137.2	348
MSTRG.53231.1	366
MSTRG.53530.1	211
MSTRG.52630.2	727
MSTRG.52953.1	411
MSTRG.53529.1	784
MSTRG.53120.1	440
MSTRG.52559.1	507
MSTRG.53407.1	433
MSTRG.52935.1	308
MSTRG.53574.1	232
MSTRG.53466.1	718
MSTRG.52479.1	245
MSTRG.52638.2	647
MSTRG.52468.1	1468
MSTRG.52849.1	527
MSTRG.52872.1	415
MSTRG.52658.2	961
MSTRG.53263.1	396
MSTRG.52542.1	848
MSTRG.52920.2	1737
MSTRG.52745.1	771
MSTRG.52433.1	656
MSTRG.53209.1	479
MSTRG.52555.3	448
MSTRG.53372.1	316
MSTRG.52977.2	523
MSTRG.53560.2	254
MSTRG.52988.5	1916
MSTRG.52659.1	200
MSTRG.53557.1	532
MSTRG.52487.2	744
MSTRG.54286.1	806
MSTRG.53889.1	478
MSTRG.53822.4	468
MSTRG.54111.1	283
MSTRG.54163.2	3053
MSTRG.53853.1	509
MSTRG.54503.1	372
MSTRG.54392.1	716
MSTRG.54866.3	286
MSTRG.54194.1	444
MSTRG.54703.2	1303
MSTRG.54040.1	208
MSTRG.54937.1	217
MSTRG.54290.2	748
MSTRG.54542.1	1111
MSTRG.54870.1	502
MSTRG.54163.4	716
MSTRG.53986.1	778
MSTRG.54579.2	1291
MSTRG.54164.1	634
MSTRG.54768.6	609
MSTRG.54703.1	1573
MSTRG.54851.1	205
MSTRG.53843.1	576
MSTRG.54797.1	833
MSTRG.54787.1	425
MSTRG.53958.1	1554
MSTRG.54764.3	256
MSTRG.54621.1	1136
MSTRG.54538.1	1222
MSTRG.54268.1	418
MSTRG.54537.11	1170
MSTRG.54866.5	646
MSTRG.54186.1	215
MSTRG.54322.1	658
MSTRG.54295.1	289
MSTRG.54471.1	595
MSTRG.54315.1	223
MSTRG.54399.1	1514
MSTRG.54192.1	681
MSTRG.54007.1	585
MSTRG.54866.1	347
MSTRG.54372.1	258
MSTRG.54716.1	1640
MSTRG.54867.1	220
MSTRG.54662.1	952
MSTRG.53816.3	580
MSTRG.54603.3	635
MSTRG.54774.1	310
MSTRG.54853.1	456
MSTRG.54226.1	553
MSTRG.54409.2	312
MSTRG.53986.2	283
MSTRG.54656.1	240
MSTRG.53896.1	566
MSTRG.54801.1	571
MSTRG.54447.2	200
MSTRG.54055.2	382
MSTRG.54178.1	465
MSTRG.54661.5	446
MSTRG.54120.1	422
MSTRG.54884.1	302
MSTRG.53852.1	351
MSTRG.54163.1	2896
MSTRG.54477.1	399
MSTRG.54005.1	452
MSTRG.54208.7	682
MSTRG.54037.1	254
MSTRG.54356.1	558
MSTRG.54074.1	716
MSTRG.54081.1	237
MSTRG.54528.1	590
MSTRG.54392.2	225
MSTRG.54582.1	215
MSTRG.54559.1	202
MSTRG.53837.1	373
MSTRG.54740.1	217
MSTRG.54394.1	1645
MSTRG.54607.1	417
MSTRG.54695.1	755
MSTRG.54305.1	969
MSTRG.54062.1	308
MSTRG.54163.5	1567
MSTRG.54204.1	576
MSTRG.54129.1	395
MSTRG.54327.1	879
MSTRG.53943.1	227
MSTRG.54001.1	907
MSTRG.54106.1	204
MSTRG.54502.3	603
MSTRG.54814.1	964
MSTRG.54945.1	382
MSTRG.54866.2	518
MSTRG.54246.2	234
MSTRG.54754.1	555
MSTRG.54055.1	390
MSTRG.53859.1	439
MSTRG.54163.3	2045
MSTRG.54598.1	516
MSTRG.54556.1	302
MSTRG.54249.1	716
MSTRG.54744.2	255
MSTRG.54007.2	520
MSTRG.53848.1	1767
MSTRG.54077.1	1548
MSTRG.54707.1	553
MSTRG.54416.1	207
MSTRG.53844.1	550
MSTRG.54369.1	596
MSTRG.54447.1	629
MSTRG.53886.1	522
MSTRG.54744.1	489
MSTRG.54770.1	759
MSTRG.54121.1	530
MSTRG.54164.2	214
MSTRG.53828.1	555
MSTRG.54933.1	306
MSTRG.54866.4	476
MSTRG.54499.2	1185
MSTRG.53910.1	341
MSTRG.54238.2	806
MSTRG.53917.1	452
MSTRG.54952.1	410
MSTRG.54136.1	1313
MSTRG.54963.1	364
MSTRG.54569.1	543
MSTRG.54244.3	405
MSTRG.54357.1	606
MSTRG.54093.1	230
MSTRG.54448.1	827
MSTRG.54537.14	830
MSTRG.54678.1	805
MSTRG.54215.1	387
MSTRG.54061.1	391
MSTRG.54766.1	291
MSTRG.54761.2	552
MSTRG.54504.1	1122
MSTRG.54244.2	884
MSTRG.54290.1	579
MSTRG.57030.12	494
MSTRG.55992.1	264
MSTRG.55602.2	1639
MSTRG.55211.2	444
MSTRG.57184.3	753
MSTRG.56636.2	261
MSTRG.55187.1	236
MSTRG.55329.1	789
MSTRG.56947.8	672
MSTRG.55929.1	550
MSTRG.55259.1	398
MSTRG.57207.1	216
MSTRG.55045.2	1293
MSTRG.55661.1	403
MSTRG.56069.1	441
MSTRG.56463.1	221
MSTRG.55317.1	341
MSTRG.55239.1	568
MSTRG.55448.1	504
MSTRG.55786.1	511
MSTRG.56634.1	516
MSTRG.55918.1	381
MSTRG.57113.1	490
MSTRG.56761.2	393
MSTRG.55719.1	254
MSTRG.56359.1	207
MSTRG.56937.1	205
MSTRG.55102.1	976
MSTRG.56387.1	525
MSTRG.57112.2	686
MSTRG.56821.1	276
MSTRG.56593.1	1054
MSTRG.57030.19	598
MSTRG.56367.2	232
MSTRG.57178.1	304
MSTRG.55843.3	1438
MSTRG.57166.4	513
MSTRG.57085.1	1934
MSTRG.56121.1	285
MSTRG.55317.4	321
MSTRG.55362.1	492
MSTRG.55725.4	412
MSTRG.55602.3	902
MSTRG.55344.1	492
MSTRG.55583.1	530
MSTRG.57076.1	953
MSTRG.57030.10	667
MSTRG.55982.1	370
MSTRG.55585.1	412
MSTRG.57004.1	879
MSTRG.56636.1	1098
MSTRG.55251.1	824
MSTRG.55846.3	511
MSTRG.55058.2	217
MSTRG.56459.1	538
MSTRG.55343.1	391
MSTRG.55830.1	214
MSTRG.57035.2	679
MSTRG.55694.3	388
MSTRG.55581.1	362
MSTRG.56856.1	800
MSTRG.56068.1	315
MSTRG.57182.1	674
MSTRG.55769.1	276
MSTRG.57166.1	908
MSTRG.56367.1	513
MSTRG.55786.2	510
MSTRG.56491.1	260
MSTRG.56786.1	211
MSTRG.55884.1	271
MSTRG.56658.1	1003
MSTRG.56466.1	575
MSTRG.56402.2	947
MSTRG.55004.1	488
MSTRG.57030.23	404
MSTRG.57030.22	433
MSTRG.57118.1	860
MSTRG.57182.2	777
MSTRG.56050.1	751
MSTRG.55316.2	390
MSTRG.56022.1	308
MSTRG.55116.1	290
MSTRG.56689.1	409
MSTRG.55045.1	645
MSTRG.57035.3	679
MSTRG.55345.1	243
MSTRG.56101.1	232
MSTRG.57177.1	352
MSTRG.56997.1	253
MSTRG.55316.3	372
MSTRG.56197.1	824
MSTRG.56732.1	573
MSTRG.56892.1	799
MSTRG.55181.1	605
MSTRG.56195.1	500
MSTRG.56633.1	283
MSTRG.55843.2	1142
MSTRG.57030.16	1403
MSTRG.55242.1	351
MSTRG.55126.1	268
MSTRG.57021.1	727
MSTRG.55014.1	558
MSTRG.55694.1	465
MSTRG.57030.17	1403
MSTRG.55112.1	210
MSTRG.56599.1	387
MSTRG.56947.1	687
MSTRG.55316.1	577
MSTRG.56507.1	1363
MSTRG.55550.1	309
MSTRG.56041.1	561
MSTRG.55038.1	262
MSTRG.57117.3	544
MSTRG.56973.1	515
MSTRG.55440.1	474
MSTRG.55846.2	1943
MSTRG.57166.3	674
MSTRG.56570.1	219
MSTRG.55930.1	309
MSTRG.55786.3	511
MSTRG.55474.1	360
MSTRG.57009.1	537
MSTRG.56947.2	644
MSTRG.56404.1	399
MSTRG.56035.1	942
MSTRG.57229.1	1371
MSTRG.55766.1	483
MSTRG.55211.1	647
MSTRG.56116.1	781
MSTRG.56987.1	345
MSTRG.56938.1	679
MSTRG.55756.1	564
MSTRG.55005.1	270
MSTRG.57030.20	667
MSTRG.55080.1	838
MSTRG.55051.1	250
MSTRG.57074.1	589
MSTRG.55725.3	572
MSTRG.57030.15	903
MSTRG.55473.1	785
MSTRG.56203.1	1216
MSTRG.55633.1	241
MSTRG.55145.1	629
MSTRG.56663.1	462
MSTRG.56891.1	549
MSTRG.56478.1	313
MSTRG.56040.1	749
MSTRG.56987.3	560
MSTRG.55317.3	320
MSTRG.56910.1	228
MSTRG.56158.1	427
MSTRG.56413.2	269
MSTRG.57035.1	679
MSTRG.55847.1	965
MSTRG.55146.1	887
MSTRG.55765.1	345
MSTRG.56072.1	381
MSTRG.55012.2	855
MSTRG.57184.1	846
MSTRG.57144.1	742
MSTRG.55548.3	646
MSTRG.55602.1	269
MSTRG.55548.2	646
MSTRG.57030.25	213
MSTRG.56957.1	334
MSTRG.57030.13	1326
MSTRG.57184.2	1156
MSTRG.56095.1	219
MSTRG.55549.1	462
MSTRG.56636.3	620
MSTRG.55602.4	1010
MSTRG.56936.1	242
MSTRG.55698.1	312
MSTRG.57067.1	367
MSTRG.56618.1	283
MSTRG.57229.2	1328
MSTRG.55317.2	385
MSTRG.57030.24	787
MSTRG.56216.1	780
MSTRG.55843.4	532
MSTRG.56010.2	311
MSTRG.57166.2	1139
MSTRG.55551.1	890
MSTRG.56582.1	390
MSTRG.56283.1	208
MSTRG.55056.1	268
MSTRG.55456.2	1023
MSTRG.56958.1	436
MSTRG.56196.1	221
MSTRG.55843.1	819
MSTRG.56305.1	510
MSTRG.55660.1	272
MSTRG.55212.1	213
MSTRG.57043.1	208
MSTRG.56912.1	748
MSTRG.56891.2	532
MSTRG.56195.3	426
MSTRG.56916.1	300
MSTRG.57014.1	600
MSTRG.57046.1	290
MSTRG.56385.1	264
MSTRG.55529.1	621
MSTRG.55329.2	359
MSTRG.55548.1	646
MSTRG.55598.1	534
MSTRG.55044.1	1160
MSTRG.55182.2	518
MSTRG.56213.1	254
MSTRG.56261.1	296
MSTRG.54996.1	654
MSTRG.55599.1	486
MSTRG.57246.1	649
MSTRG.57246.2	499
MSTRG.57232.3	540
MSTRG.57707.2	249
MSTRG.57640.1	1609
MSTRG.57701.1	359
MSTRG.57802.22	464
MSTRG.57496.1	773
MSTRG.57703.1	337
MSTRG.57802.9	271
MSTRG.57423.1	790
MSTRG.57852.1	260
MSTRG.57335.1	335
MSTRG.57392.2	1175
MSTRG.57624.1	216
MSTRG.57493.1	559
MSTRG.57590.1	345
MSTRG.57626.8	425
MSTRG.57644.3	1909
MSTRG.58118.1	985
MSTRG.57803.1	495
MSTRG.57908.1	294
MSTRG.57315.1	298
MSTRG.57790.1	376
MSTRG.57809.1	816
MSTRG.57669.1	634
MSTRG.57627.1	558
MSTRG.57888.1	334
MSTRG.57798.1	623
MSTRG.57644.9	1766
MSTRG.57626.7	473
MSTRG.57802.18	727
MSTRG.57802.10	1243
MSTRG.57675.1	570
MSTRG.57844.2	450
MSTRG.57487.1	557
MSTRG.57802.20	1184
MSTRG.57274.1	446
MSTRG.57766.4	453
MSTRG.58108.1	755
MSTRG.57802.19	1032
MSTRG.57282.4	1591
MSTRG.57844.4	404
MSTRG.57895.1	749
MSTRG.57518.1	1028
MSTRG.57802.17	898
MSTRG.57636.3	567
MSTRG.57680.1	252
MSTRG.57770.1	876
